id,project,project_other,parent,owner,ownership,province,country,region,status,steel_capacity,iron_capacity,process,equipment,url,lat,lng
SCN00155,"Posco (Zhangjiagang) Stainless Steel Co., Ltd.",浦项（张家港）不锈钢股份有限公司,"POSCO Holding Co. [58.6%]; POSCO-China Holding Corp. [23.9%]; Jiangsu Shagang Group Co., Ltd. [17.5%]","Posco (Zhangjiagang) Stainless Steel Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,operating,1140,unknown,electric,EAF,"https://www.gem.wiki/POSCO_Zhangjiagang_Stainless_Steel_Co.,_Ltd._plant",31.980237,120.571455
SCN00161,"Shanghai Meishan Iron and Steel Co., Ltd.",上海梅山钢铁股份有限公司,"China Baowu Iron and Steel Group Co., Ltd. [50.9%]; Other [49.1%]","Shanghai Meishan Iron and Steel Co., Ltd.",full,Jiangsu,China,Asia Pacific,operating,7600,7300,integrated_BF,"BF, BOF","https://www.gem.wiki/Shanghai_Meishan_Iron_and_Steel_Co.,_Ltd._plant",31.902969,118.61667
SCN00153,"Wuxi Xinsanzhou Steel Co., Ltd.",无锡新三洲特钢有限公司,"Wuxi Xinsanzhou Steel Co., Ltd. [100%]","Wuxi Xinsanzhou Steel Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,operating,2000,1300,integrated_BF,"BF, BOF","https://www.gem.wiki/Wuxi_Xinsanzhou_Steel_Co.,_Ltd._plant",31.681005,120.251785
SCN00149,"Xuzhou Baofeng Special Steel Co., Ltd.",徐州宝丰特钢有限公司,"Xuzhou Baofeng Special Steel Co., Ltd. [100%]","Xuzhou Baofeng Special Steel Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,retired,1500,728.96,integrated_BF,"BF, BOF","https://www.gem.wiki/Xuzhou_Baofeng_Special_Steel_Co.,_Ltd._plant",34.364872,117.322633
SCN00350,"Xuzhou Jinhong Iron and Steel Group Co., Ltd.",徐州金虹钢铁集团有限公司,"Xuzhou Jinhong Iron and Steel Group Co., Ltd. [100%]","Xuzhou Jinhong Iron and Steel Group Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,operating,1000,N/A,electric,EAF,"https://www.gem.wiki/Xuzhou_Jinhong_Iron_and_Steel_Group_Co.,_Ltd._plant",34.500122,116.908897
SCN00350-1,"Xuzhou Jinhong Iron and Steel Group Co., Ltd. EAF expansion",徐州金虹钢铁集团有限公司,"Xuzhou Jinhong Iron and Steel Group Co., Ltd. [100%]","Xuzhou Jinhong Iron and Steel Group Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,announced,1000,N/A,electric,EAF,"https://www.gem.wiki/Xuzhou_Jinhong_Iron_and_Steel_Group_Co.,_Ltd._plant",34.500122,116.908897
SCN00159,"Xuzhou Taifa Special Steel Group Co., Ltd.",徐州泰发特钢集团有限公司,"Xuzhou Taifa Special Steel Group Co., Ltd. [100%]","Xuzhou Taifa Special Steel Group Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,retired,1500,800,integrated_BF,"BF, BOF","https://www.gem.wiki/Xuzhou_Taifa_Special_Steel_Technology_Co.,_Ltd._plant",34.448514,117.271876
SCN00274,"Yancheng Lianxin Iron and Steel Co., Ltd.",盐城市联鑫钢铁有限公司,"Huachuang Jiangsu Investment Co., Ltd. [80.4%]; Other [19.6%]","Yancheng Lianxin Iron and Steel Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,operating,3200,3120,integrated_BF,"BF, BOF, EAF","https://www.gem.wiki/Yancheng_Lianxin_Iron_and_Steel_Co.,_Ltd._plant",33.211332,120.774892
SCN00274-1,"Yancheng Lianxin Iron and Steel Co., Ltd. BF expansion",盐城市联鑫钢铁有限公司,"Huachuang Jiangsu Investment Co., Ltd. [80.4%]; Other [19.6%]","Yancheng Lianxin Iron and Steel Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,announced,N/A,1130,ironmaking_BF,BF,"https://www.gem.wiki/Yancheng_Lianxin_Iron_and_Steel_Co.,_Ltd._plant",33.211332,120.774892
SCN00392,"Yangzhou Hengrun Ocean Heavy Industry Co., Ltd.",扬州恒润海洋重工有限公司,"Yangzhou Hengrun Ocean Heavy Industry Co., Ltd. [100%]","Yangzhou Hengrun Ocean Heavy Industry Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,operating,3300,3500,integrated_BF,"BF, BOF","https://www.gem.wiki/Yangzhou_Hengrun_Ocean_Heavy_Industry_Co.,_Ltd.",32.249602,119.620438
SCN00152,"Yangzhou Qinyou Special Metal Materials Co., Ltd.",扬州市秦邮特种金属材料有限公司,"Yangzhou Qinyou Special Metal Materials Co., Ltd. [100%]","Yangzhou Qinyou Special Metal Materials Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,operating,2400,2400,integrated_BF,"BF, BOF","https://www.gem.wiki/Yangzhou_Qinyou_Special_Metal_Materials_Co.,_Ltd._steel_plant",32.838703,119.425236
SCN00300,"Zenith Steel Group ( Nantong) Co., Ltd.",中天钢铁集团（南通）有限公司,"Zenith Steel Group Co., Ltd. [100%]","Zenith Steel Group ( Nantong) Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,operating,1950,2050,integrated_BF,"BF, BOF","https://www.gem.wiki/Zenith_Steel_Group%EF%BC%88Nantong)_Co.,_Ltd._plant",32.133954,121.513173
SCN00300-1,"Zenith Steel Group ( Nantong) Co., Ltd. BF and BOF expansion",中天钢铁集团（南通）有限公司,"Zenith Steel Group Co., Ltd. [100%]","Zenith Steel Group ( Nantong) Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,construction,3900,4010,integrated_BF,"BF, BOF","https://www.gem.wiki/Zenith_Steel_Group%EF%BC%88Nantong)_Co.,_Ltd._plant",32.133954,121.513173
SCN00142,"Zenith Steel Group Co., Ltd.",中天钢铁集团有限公司,"Zenith Steel Group Co., Ltd. [100%]","Zenith Steel Group Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,operating,11000,11000,integrated_BF,"BF, BOF, EAF","https://www.gem.wiki/Zenith_Steel_Group_Co.,_Ltd._plant",31.707656,120.079591
SCN00136,"Zhangjiagang Hongchang Steel Co., Ltd.",张家港宏昌钢板有限公司,"Jiangsu Shagang Group Co., Ltd. [75%]; Hongkong Evergain Co., Ltd. [25%]","Zhangjiagang Hongchang Steel Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,operating,27000,21410,integrated_BF,"BF, BOF, EAF","https://www.gem.wiki/Zhangjiagang_Hongchang_Steel_Co.,_Ltd.",31.983146,120.638992
SCN00136-1,"Zhangjiagang Hongchang Steel Co., Ltd. BOF expansion",张家港宏昌钢板有限公司,"Jiangsu Shagang Group Co., Ltd. [75%]; Hongkong Evergain Co., Ltd. [25%]","Zhangjiagang Hongchang Steel Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,construction,1350,N/A,oxygen,BOF,"https://www.gem.wiki/Zhangjiagang_Hongchang_Steel_Co.,_Ltd.",31.983146,120.638992
SCN00136-3,"Zhangjiagang Hongchang Steel Co., Ltd. BOF expansion",张家港宏昌钢板有限公司,"Jiangsu Shagang Group Co., Ltd. [75%]; Hongkong Evergain Co., Ltd. [25%]","Zhangjiagang Hongchang Steel Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,operating,N/A,2000,ironmaking_BF,BF,"https://www.gem.wiki/Zhangjiagang_Hongchang_Steel_Co.,_Ltd.",31.983146,120.638992
SCN00136-4,"Zhangjiagang Hongchang Steel Co., Ltd. BOF expansion",张家港宏昌钢板有限公司,"Jiangsu Shagang Group Co., Ltd. [75%]; Hongkong Evergain Co., Ltd. [25%]","Zhangjiagang Hongchang Steel Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,announced,N/A,2000,ironmaking_BF,BF,"https://www.gem.wiki/Zhangjiagang_Hongchang_Steel_Co.,_Ltd.",31.983146,120.638992
SCN00136-2,"Zhangjiagang Hongchang Steel Co., Ltd. EAF expansion",张家港宏昌钢板有限公司,"Jiangsu Shagang Group Co., Ltd. [75%]; Hongkong Evergain Co., Ltd. [25%]","Zhangjiagang Hongchang Steel Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,announced,1000,N/A,electric,EAF,"https://www.gem.wiki/Zhangjiagang_Hongchang_Steel_Co.,_Ltd.",31.983146,120.638992
SCN00401,"Zhangjiagang Rongsheng Special Steel Co., Ltd.",张家港荣盛特钢有限公司,"Zhangjiagang Free Trade Zone Qiande Investment Co., Ltd. [37%]; China Pros Holding Hong Kong Co., Ltd. [25%]; Hengde International Co., Ltd. [14.3%]; Other [23.7%]","Zhangjiagang Rongsheng Special Steel Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,operating,2300,N/A,oxygen,BOF,,31.985496,120.644565
SCN00160,"Zhongxin Iron and Steel Group Co., Ltd.",中新钢铁集团有限公司,"Zhongxin Iron and Steel Group Co., Ltd. [100%]","Zhongxin Iron and Steel Group Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,operating,5700,5985,integrated_BF,"BF, BOF","https://www.gem.wiki/Zhong_Xin_Iron_and_Steel_Group_Co.,_Ltd._plant",34.368618,118.31556
SCN00314,"Zhongye Dongfang Jiangsu Heavy Industry Co., Ltd.",中冶东方江苏重工有限公司,"Jiangsu Feida Holding Group Co., Ltd. [65%]; Metallurgical Corporation Of China Ltd. [20%]; Other [15%]","Zhongye Dongfang Jiangsu Heavy Industry Co., Ltd.",partial,Jiangsu,China,Asia Pacific,operating,2000,N/A,electric,EAF,"https://www.gem.wiki/Zhongye_Dongfang_Jiangsu_Heavy_Industry_Co.,_Ltd._plant",32.104319,119.792126
SCN00162,"Fangda Special Steel Technology Co., Ltd.",方大特钢科技股份有限公司,"Fangda Special Steel Technology Co., Ltd. [100%]","Fangda Special Steel Technology Co., Ltd.",N/A,Jiangxi,China,Asia Pacific,operating,3600,3000,integrated_BF,"BF, BOF","https://www.gem.wiki/Fangda_Special_Steel_Technology_Co.,_Ltd._plant",28.645441,115.99204
SCN00395,"Jiangxi Taixin Iron & Steel Co., Ltd.",江西台鑫钢铁有限公司,"Jiangxi Taixin Iron & Steel Co., Ltd. [100%]","Jiangxi Taixin Iron & Steel Co., Ltd.",N/A,Jiangxi,China,Asia Pacific,operating,1000,N/A,electric,EAF,,28.60445,118.163615
SCN00164,"Jiujiang Pinggang Iron and Steel Co., Ltd.",九江萍钢钢铁有限公司,"Liaoning Fangda Group Industrial Co., Ltd. [61.4%]; Other [38.6%]","Jiujiang Pinggang Iron and Steel Co., Ltd.",N/A,Jiangxi,China,Asia Pacific,operating,4700,4630,integrated_BF,"BF, BOF","https://www.gem.wiki/Jiujiang_Pinggang_Iron_and_Steel_Co.,_Ltd._plant",29.778431,116.27527
SCN00381,"Longnan Fuxin Iron and Steel Co., Ltd.",龙南市福鑫钢铁有限公司,"Longnan Fuxin Steel Co., Ltd. [100%]","Longnan Fuxin Steel Co., Ltd.",N/A,Jiangxi,China,Asia Pacific,operating,1000,N/A,electric,EAF,"https://www.gem.wiki/Longnan_Fuxin_Iron_and_Steel_Co.,_Ltd._plant",24.912904,114.844503
SCN00381-1,"Longnan Fuxin Iron and Steel Co., Ltd. EAF expansion",龙南市福鑫钢铁有限公司,"Longnan Fuxin Steel Co., Ltd. [100%]","Longnan Fuxin Steel Co., Ltd.",N/A,Jiangxi,China,Asia Pacific,announced,1500,N/A,electric,EAF,"https://www.gem.wiki/Longnan_Fuxin_Iron_and_Steel_Co.,_Ltd._plant",24.912904,114.844503
SCN00163,"Pingxiang Pinggang Anyuan Iron & Steel Co., Ltd.",萍乡萍钢安源钢铁有限公司,"Liaoning Fangda Group Industrial Co., Ltd. [61.4%]; Other [38.6%]","Pingxiang Pinggang Anyuan Iron & Steel Co., Ltd.",N/A,Jiangxi,China,Asia Pacific,operating,2650,2690,integrated_BF,"BF, BOF","https://www.gem.wiki/Pingxiang_Pinggang_Anyuan_Iron_%26_Steel_Co.,_Ltd._plant",27.64555,113.902126
SCN00165,"Xinyu Iron and Steel Group Co., Ltd.",新余钢铁集团有限公司,"China Baowu Iron and Steel Group Co., Ltd. [51%]; Jiangxi Provincial State-owned Enterprise Asset Management(Holding) Co., Ltd. [49%]","Xinyu Iron and Steel Group Co., Ltd.",full,Jiangxi,China,Asia Pacific,operating,10000,8700,integrated_BF,"BF, BOF","https://www.gem.wiki/Xinyu_Steel_Group_Co.,_Ltd._plant",27.786859,114.921595
SCN00165-1,"Xinyu Iron and Steel Group Co., Ltd. EAF expansion",新余钢铁集团有限公司,"China Baowu Iron and Steel Group Co., Ltd. [51%]; Jiangxi Provincial State-owned Enterprise Asset Management(Holding) Co., Ltd. [49%]","Xinyu Iron and Steel Group Co., Ltd.",full,Jiangxi,China,Asia Pacific,construction,1000,N/A,electric,EAF,"https://www.gem.wiki/Xinyu_Steel_Group_Co.,_Ltd._plant",27.786859,114.921595
SCN00353,"Baicheng Fuda Bar Rolling Co., Ltd.",白城市富达棒材轧制有限公司,"Baicheng Fuda Bar Rolling Co., Ltd. [100%]","Baicheng Fuda Bar Rolling Co., Ltd.",N/A,Jilin,China,Asia Pacific,operating,800,N/A,electric,EAF,"https://www.gem.wiki/Baicheng_Fuda_Bar_Rolling_Co.,_Ltd._plant",45.593303,122.895588
SCN00353-1,"Baicheng Fuda Bar Rolling Co., Ltd. EAF expansion",白城市富达棒材轧制有限公司,"Baicheng Fuda Bar Rolling Co., Ltd. [100%]","Baicheng Fuda Bar Rolling Co., Ltd.",N/A,Jilin,China,Asia Pacific,announced,788,N/A,electric,EAF,"https://www.gem.wiki/Baicheng_Fuda_Bar_Rolling_Co.,_Ltd._plant",45.593303,122.895588
SCN00166,"Jilin Jianlong Steel Co., Ltd.",吉林建龙钢铁有限责任公司,"Beijing Jianlong Investment Co., Ltd. [62.1%]; Fosun International Ltd. [25.7%]; Other [12.2%]","Jilin Jianlong Steel Co., Ltd.",N/A,Jilin,China,Asia Pacific,operating,3000,2980.4,integrated_BF,"BF, BOF","https://www.gem.wiki/Jilin_Jianlong_Steel_Co.,_Ltd._plant",44.011951,126.537086
SCN00169,"Jilin Jingang Iron and Steel Co., Ltd.",吉林金钢钢铁股份有限公司,"Yatai Northeast Asia Resources Co., Ltd. [34.3%]; Jilin Penglai German Trading Co., Ltd. [20.9%]; Other [44.8%]","Jilin Jingang Iron and Steel Co., Ltd.",partial,Jilin,China,Asia Pacific,operating,1500,1300,integrated_BF,"BF, BOF","https://www.gem.wiki/Jilin_Jingang_Iron_and_Steel_Co.,_Ltd._plant",43.20023,124.335697
SCN00358,"Jilin Steel Group Fugang Metal Manufacturing Co., Ltd.",吉林吉钢钢铁集团福钢金属制造有限公司,"Jilin Steel Group Co., Ltd. [51%]; Other [49%]",Jilin Steel Group Fugang Metal Manufacturing Co.ltd,N/A,Jilin,China,Asia Pacific,operating,1500,N/A,electric,EAF,"https://www.gem.wiki/Jilin_Steel_Group_Fugang_Metal_Manufacturing_Co.,_Ltd._plant",44.022802,125.505627
SCN00358-1,"Jilin Steel Group Fugang Metal Manufacturing Co., Ltd. EAF expansion",吉林吉钢钢铁集团福钢金属制造有限公司,"Jilin Steel Group Co., Ltd. [51%]; Other [49%]",Jilin Steel Group Fugang Metal Manufacturing Co.ltd,N/A,Jilin,China,Asia Pacific,announced,1500,N/A,electric,EAF,"https://www.gem.wiki/Jilin_Steel_Group_Fugang_Metal_Manufacturing_Co.,_Ltd._plant",44.022802,125.505627
SCN00357,"Jilin Steel Group Taihua Metal Equipment Manufacture Co., Ltd.",吉林吉钢钢铁集团泰华冶金设备制造有限公司,"Jilin Jigang Steel Group Co., Ltd. [98.8%]; Other [1.2%]","Jilin Steel Group Taihua Metal Equipment Manufacture Co., Ltd.",N/A,Jilin,China,Asia Pacific,operating,500,N/A,electric,EAF,"https://www.gem.wiki/Jilin_Steel_Group_Taihua_Metal_Equipment_Manufacture_Co.,_Ltd._plant",44.138826,125.914941
SCN00357-1,"Jilin Steel Group Taihua Metal Equipment Manufacture Co., Ltd. EAF expansion",吉林吉钢钢铁集团泰华冶金设备制造有限公司,"Jilin Jigang Steel Group Co., Ltd. [98.8%]; Other [1.2%]","Jilin Steel Group Taihua Metal Equipment Manufacture Co., Ltd.",N/A,Jilin,China,Asia Pacific,announced,500,N/A,electric,EAF,"https://www.gem.wiki/Jilin_Steel_Group_Taihua_Metal_Equipment_Manufacture_Co.,_Ltd._plant",44.138826,125.914941
SCN00168,"Jilin Xinda Iron and Steel Co., Ltd.",吉林鑫达钢铁有限公司,"Hengjin Huitong Asset Management (Beijing) Co., Ltd. [60%]; Jilin Tianpeng Industrial Co., Ltd. [17.2%]; Other [22.8%]","Jilin Xinda Iron and Steel Co., Ltd.",N/A,Jilin,China,Asia Pacific,operating,3300,2700,integrated_BF,"BF, BOF","https://www.gem.wiki/Jilin_Xinda_Iron_and_Steel_Co.,_Ltd._plant",42.3249,125.246892
SCN00168-2,"Jilin Xinda Iron and Steel Co., Ltd. BF expansion",吉林鑫达钢铁有限公司,"Hengjin Huitong Asset Management (Beijing) Co., Ltd. [60%]; Jilin Tianpeng Industrial Co., Ltd. [17.2%]; Other [22.8%]","Jilin Xinda Iron and Steel Co., Ltd.",N/A,Jilin,China,Asia Pacific,announced,N/A,1220,ironmaking_BF,BF,"https://www.gem.wiki/Jilin_Xinda_Iron_and_Steel_Co.,_Ltd._plant",42.3249,125.246892
SCN00168-1,"Jilin Xinda Iron and Steel Co., Ltd. BOF expansion",吉林鑫达钢铁有限公司,"Hengjin Huitong Asset Management (Beijing) Co., Ltd. [60%]; Jilin Tianpeng Industrial Co., Ltd. [17.2%]; Other [22.8%]","Jilin Xinda Iron and Steel Co., Ltd.",N/A,Jilin,China,Asia Pacific,announced,1150,N/A,oxygen,BOF,"https://www.gem.wiki/Jilin_Xinda_Iron_and_Steel_Co.,_Ltd._plant",42.3249,125.246892
SCN00356,"Panshi Jianlong Iron and Steel Co., Ltd.",磐石建龙钢铁有限公司,"Beijing Jianlong Investment Co., Ltd. [62.1%]; Fosun International Ltd. [25.7%]; Other [12.2%]","Panshi Jianlong Iron and Steel Co., Ltd.",N/A,Jilin,China,Asia Pacific,operating,1100,1100,integrated_BF,"BF, BOF","https://www.gem.wiki/Jilin_Henglian_Precision_Casting_Technology_Co.,_Ltd._plant",43.196537,126.00063
SCN00167,"Tonghua Iron and Steel Co., Ltd.",通化钢铁股份有限公司,Shougang Group Co Ltd [66.8%]; Other [33.2%],"Tonghua Iron and Steel Co., Ltd.",partial,Jilin,China,Asia Pacific,operating,4600,4350,integrated_BF,"BF, BOF","https://www.gem.wiki/Tonghua_Iron_%26_Steel_Co.,_Ltd.",41.779125,126.022349
SCN00170,"Angang Steel Co., Ltd.",鞍钢股份有限公司,"Angang Steel Co., Ltd. [100%]","Angang Steel Co., Ltd.",partial,Liaoning,China,Asia Pacific,operating,18700,17500,integrated_BF,"BF, BOF",https://www.gem.wiki/Angang_Steel_Company_Limited_Anshan_production_base,41.148267,122.983054
SCN00171,"Angang Steel Co., Ltd. Bayuquan branch",鞍钢股份有限公司鲅鱼圈钢铁分公司,"Angang Steel Co., Ltd. [100%]","Angang Steel Co., Ltd.",partial,Liaoning,China,Asia Pacific,operating,6500,5900,integrated_BF,"BF, BOF",https://www.gem.wiki/Angang_Steel_Company_Limited_Bayuquan_branch,40.308494,122.13079
SCN00182,"Anshan Baode Iron & Steel Co., Ltd.",鞍山宝得钢铁有限公司,"Anshan Baode Iron & Steel Co., Ltd. [100%]","Anshan Baode Iron & Steel Co., Ltd.",N/A,Liaoning,China,Asia Pacific,operating,1800,1150,integrated_BF,"BF, BOF","https://www.gem.wiki/Anshan_Baode_Iron_%26_Steel_Co.,_Ltd._plant",41.173613,122.945501
SCN00172,"Ansteel Group Chaoyang Steel & Iron Co., Ltd.",鞍钢集团朝阳钢铁有限公司,"Angang Steel Co., Ltd. [100%]","Angang Steel Co., Ltd.",partial,Liaoning,China,Asia Pacific,operating,2100,2000,integrated_BF,"BF, BOF","https://www.gem.wiki/Ansteel_Group_Chaoyang_Steel_%26_Iron_Co.,_Ltd._plant",41.528945,120.369983
SCN00174,"Bengang Steel Plates Co., Ltd.",本钢板材股份有限公司,"Bengang Steel Plates Co., Ltd. [100%]","Bengang Steel Plates Co., Ltd.",partial,Liaoning,China,Asia Pacific,operating,12800,10340,integrated_BF,"BF, BOF, EAF","https://www.gem.wiki/Bengang_Steel_Plates_Co.,_Ltd._plant",41.274132,123.722099
SCN00175,"Benxi Beiying Iron & Steel (Group) Co., Ltd.",本溪北营钢铁（集团）股份有限公司,"Ansteel Group Corp Ltd [42.7%]; Benxi Beifang Investment Co., Ltd. [7.5%]; China Minmetals Corp [7%]; Other [42.9%]","Benxi-Beiying Iron & Steel (Group) Co., Ltd.",partial,Liaoning,China,Asia Pacific,operating,8000,7800,integrated_BF,"BF, BOF","https://www.gem.wiki/Benxi-Beiying_Iron_%26_Steel_(Group)_Co.,_Ltd._plant",41.224814,123.608374
SCN00175-1,"Benxi Beiying Iron & Steel (Group) Co., Ltd. BOF expansion",本溪北营钢铁（集团）股份有限公司,"Ansteel Group Corp Ltd [42.7%]; Benxi Beifang Investment Co., Ltd. [7.5%]; China Minmetals Corp [7%]; Other [42.9%]","Benxi-Beiying Iron & Steel (Group) Co., Ltd.",partial,Liaoning,China,Asia Pacific,construction,2670,N/A,oxygen,BOF,"https://www.gem.wiki/Benxi-Beiying_Iron_%26_Steel_(Group)_Co.,_Ltd._plant",41.224814,123.608375
SCN00178,"Dongbei Special Steel Group Dalian Special Steel Co., Ltd.",东北特钢集团大连特殊钢有限责任公司,"Ningbo Meishan Bonded Port Jincheng Shazhou Equity Investment Co., Ltd. [43%]; Wuhu Yinsheng Special Steel Investment Management Partnership (Limited Partnership) [31.6%]; Bengang Steel Plates Co., Ltd. [10%]; Other [15.4%]","Dongbei Special Steel Group Dalian Special Steel Co., Ltd.",N/A,Liaoning,China,Asia Pacific,operating,1540,1244,integrated_BF,"BF, BOF, EAF","https://www.gem.wiki/Dongbei_Special_Steel_Group_Dalian_Special_Steel_Co.,_Ltd._plant",39.193697,122.057788
SCN00319,"Fushun Hanking Direct Reduced Iron Co., Ltd.",抚顺罕王直接还原铁有限公司,TUOCHUAN (HONG KONG) LIMITED [99%]; Other [1%],"Fushun Hanking Direct Reduced Iron Co., Ltd.",N/A,Liaoning,China,Asia Pacific,operating,N/A,800,ironmaking_BF,BF,"https://www.gem.wiki/Fushun_Hanking_Direct_Reduced_Iron_Co.,_Ltd._plant",41.670998,123.85143
SCN00177,"Fushun New Steel Co., Ltd.",抚顺新钢铁有限责任公司,"Beijing Jianlong Investment Co., Ltd. [48.3%]; Fushun Longshun State-Owned Assets Management Co., Ltd. [29.3%]; Fosun International Ltd. [19.1%]; Other [3.3%]","Fushun New Steel Co., Ltd.",partial,Liaoning,China,Asia Pacific,operating,3300,3150,integrated_BF,"BF, BOF","https://www.gem.wiki/Fushun_New_Steel_Co.,_Ltd._plant",41.841223,123.753895
SCN00177-1,"Fushun New Steel Co., Ltd. BF expansion",抚顺新钢铁有限责任公司,"Beijing Jianlong Investment Co., Ltd. [48.3%]; Fushun Longshun State-Owned Assets Management Co., Ltd. [29.3%]; Fosun International Ltd. [19.1%]; Other [3.3%]","Fushun New Steel Co., Ltd.",partial,Liaoning,China,Asia Pacific,announced,N/A,1130,ironmaking_BF,BF,"https://www.gem.wiki/Fushun_New_Steel_Co.,_Ltd._plant",41.841223,123.753895
SCN00177-2,"Fushun New Steel Co., Ltd. BF expansion",抚顺新钢铁有限责任公司,"Beijing Jianlong Investment Co., Ltd. [48.3%]; Fushun Longshun State-Owned Assets Management Co., Ltd. [29.3%]; Fosun International Ltd. [19.1%]; Other [3.3%]","Fushun New Steel Co., Ltd.",partial,Liaoning,China,Asia Pacific,announced,N/A,1130,ironmaking_BF,BF,"https://www.gem.wiki/Fushun_New_Steel_Co.,_Ltd._plant",41.841223,123.753895
SCN00177-3,"Fushun New Steel Co., Ltd. BOF expansion",抚顺新钢铁有限责任公司,"Beijing Jianlong Investment Co., Ltd. [48.3%]; Fushun Longshun State-Owned Assets Management Co., Ltd. [29.3%]; Fosun International Ltd. [19.1%]; Other [3.3%]","Fushun New Steel Co., Ltd.",partial,Liaoning,China,Asia Pacific,announced,1350,N/A,oxygen,BOF,"https://www.gem.wiki/Fushun_New_Steel_Co.,_Ltd._plant",41.841223,123.753895
SCN00177-5,"Fushun New Steel Co., Ltd. BOF expansion",抚顺新钢铁有限责任公司,"Beijing Jianlong Investment Co., Ltd. [48.3%]; Fushun Longshun State-Owned Assets Management Co., Ltd. [29.3%]; Fosun International Ltd. [19.1%]; Other [3.3%]","Fushun New Steel Co., Ltd.",partial,Liaoning,China,Asia Pacific,operating,1350,N/A,oxygen,BOF,"https://www.gem.wiki/Fushun_New_Steel_Co.,_Ltd._plant",41.841223,123.753895
